PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240519;05;2024;7777324;1;1;01;13;1;506.54481717;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;480000;;1;;;;;;;;;;3
20240519;05;2024;7777325;1;1;01;13;1;435.16534977;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;550000;;1;;;;;;;;;;5
20240519;05;2024;7777326;1;1;01;13;1;333.61537208;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;550000;;1;;;;;;;;;;3
20240519;05;2024;7777327;1;1;01;13;1;289.47932118;13;2;1;4;1;6;1;1;1;7;1;1;4;3;1;1;1;1;1;3;3;;;;;3000000;;1;;;;;1;;;;;6
20240519;05;2024;7777328;1;1;01;13;1;376.27250443;13;2;1;4;1;6;1;1;1;7;1;1;4;1;1;1;1;1;1;3;1;;;99;3000000;;;1;;;;;1;;;;;2
20240519;05;2024;7777329;1;1;01;13;1;234.81218533;13;2;1;4;1;6;1;1;1;7;1;1;3;2;1;1;1;1;1;3;3;;;;;4000000;;1;;;;;1;;;;;3
20240519;05;2024;7777330;1;1;01;13;1;445.75943911;13;2;1;4;1;6;1;1;1;7;1;1;4;1;1;1;1;1;1;3;3;;;;;3500000;;1;;;;;1;;;;;3
20240519;05;2024;7777331;1;1;01;13;1;416.48941727;13;2;1;4;1;6;1;1;1;7;1;1;5;1;1;1;1;1;1;3;1;;;800000000;3000000;;;1;;;;;1;;;;;1
20240519;05;2024;7777333;1;1;01;15;1;107.13528762;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;;;;;;;5
20240519;05;2024;7777334;1;1;01;15;1;93.300442789;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;4
20240519;05;2024;7777335;1;1;01;15;1;131.54095842;15;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;700000;;;1;;;;1;;;;;;3
20240519;05;2024;7777336;1;1;01;15;1;97.524984534;15;1;1;4;1;4;1;1;1;3;1;1;5;1;1;1;1;1;1;3;1;;;150000000;700000;;1;;;;;;;;;;;2
20240519;05;2024;7777337;1;1;01;15;1;165.55693231;15;1;1;4;1;4;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;300000000;2000000;;;1;;;;;;;;;;4
20240519;05;2024;7777338;1;1;01;15;1;70.427870866;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;840000;;1;;;;;;;;;;3
20240519;05;2024;7777339;1;1;01;15;1;97.524984534;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;99;99;;;1;;;;;;;;;;2
20240519;05;2024;7777340;1;1;01;15;1;189.50978155;15;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;2;;2100000;320000000;1500000;;;1;;1;;;1;;;;;3
20240519;05;2024;7777341;1;1;01;15;1;179.51854514;15;1;1;2;1;1;2;1;1;3;1;1;3;3;1;1;1;1;1;4;1;;;98;98;;;;;;;;;;1;;;6
20240519;05;2024;7777342;1;1;01;15;1;80.257219529;15;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;3;;;;;2500000;;1;;;;;;;;;;3
20240519;05;2024;7777343;1;1;01;15;1;103.81139915;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;900000;;;;;;;;;;1;;;2
20240519;05;2024;7777344;1;1;01;15;1;107.66850861;15;3;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;150000;;;;;;;;;1;;;1
20240519;05;2024;7777345;1;1;01;15;1;139.08819384;15;2;1;2;1;1;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;4
20240519;05;2024;7777346;1;1;01;15;1;125.83199896;15;1;1;2;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;6;;;;100000;;;;;;;;;;1;;;2
20240519;05;2024;7777347;1;1;01;15;1;147.10493393;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;2180000;480000000;1500000;;;1;;1;;;;;;;;3
20240519;05;2024;7777348;1;1;01;15;1;102.32104621;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;3
20240519;05;2024;7777349;1;1;01;15;1;63.268310306;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;;1;;;;;2
20240519;05;2024;7777350;1;1;01;15;1;90.172632044;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;;;;;;;2
20240519;05;2024;7777351;1;1;01;15;1;34.144424766;15;2;1;4;1;3;1;1;1;3;1;1;3;3;1;1;1;1;1;4;2;;1450000;98;800000;;;1;;;;1;;;;;;5
20240519;05;2024;7777352;1;1;01;15;1;83.784620344;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;99;1300000;;;1;;;1;;1;;;;;2
20240519;05;2024;7777353;1;1;01;15;1;116.81947193;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;150000;150000000;500000;;;1;;1;;;;;;;;5
20240519;05;2024;7777354;1;1;01;15;1;77.234425152;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;160000000;1000000;;;1;;;;;;;;;;2
20240519;05;2024;7777355;1;1;01;15;1;88.170785922;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;860000;;1;;;;;;;;;;4
20240519;05;2024;7777356;1;1;01;15;1;115.02995169;15;2;1;4;1;3;2;1;1;3;1;1;3;1;1;1;1;1;3;4;4;;;;450000;;;;;;;;;;1;;;3
20240519;05;2024;7777357;1;1;01;15;1;111.20958807;15;1;1;2;2;;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;150000;;;;;;;;;1;;;1
20240519;05;2024;7777358;1;1;01;15;1;36.345611836;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;40000000;600000;;;;;;;;;;1;;;2
20240519;05;2024;7777359;1;1;01;15;1;79.94386764;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;350000000;1300000;;;1;;;;;;;;;;1
20240519;05;2024;7777360;1;1;01;15;1;50.860659835;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;1;;;DEPOSITO ELECTRONICO DE DINERO;3
20240519;05;2024;7777361;1;1;01;15;1;73.559448277;15;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;1
20240519;05;2024;7777362;1;1;01;15;1;112.91738422;15;2;1;4;1;5;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;800000;;;;;;;;;1;;;3
20240519;05;2024;7777363;1;1;01;15;1;124.63944168;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;950000;;1;;;;;;;;;;4
20240519;05;2024;7777364;1;1;01;15;1;41.800715106;15;1;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;98;500000;;;;;;;;;;1;;;1
20240519;05;2024;7777365;1;1;01;15;1;113.70586893;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;350000000;800000;;;1;;1;;;;;;;;3
20240519;05;2024;7777366;1;1;01;15;1;127.19226052;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;;;;;;4
20240519;05;2024;7777368;1;1;01;15;1;117.31496989;15;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;740000;;1;;;;;;;;;;2
20240519;05;2024;7777369;1;1;01;15;1;69.510982637;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;220000000;700000;;;1;;;;;;;;;;2
20240519;05;2024;7777370;1;1;01;15;1;48.018284439;15;2;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;4
20240519;05;2024;7777371;1;1;01;15;1;98.802711188;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;480000;;;;;;;;;1;;;3
20240519;05;2024;7777372;1;1;01;15;1;106.29572398;15;2;1;4;1;3;1;1;1;3;1;1;5;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;3
20240519;05;2024;7777373;1;1;01;15;1;120.40121547;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;1;1;;;200000000;800000;;;1;;;;;;;;;;2
20240519;05;2024;7777374;1;1;01;15;1;78.80806831;15;1;1;4;1;3;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;250000000;1200000;;;1;;;;;;;;;;2
20240519;05;2024;7777375;1;1;01;15;1;70.348295858;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;3
20240519;05;2024;7777376;1;1;01;15;1;140.37761596;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20240519;05;2024;7777377;1;1;01;15;1;63.871981055;15;1;1;4;1;3;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;99;1500000;;;1;1;;;;1;;;;;5
20240519;05;2024;7777378;1;1;01;15;1;127.44733772;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;3
20240519;05;2024;7777379;1;1;01;15;1;44.088175553;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;2;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240519;05;2024;7777380;1;1;01;15;1;106.29572398;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;180000000;500000;;;;;;;;;;1;;;3
20240519;05;2024;7777381;1;1;01;15;1;140.37761596;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;850000;;1;;;;1;1;;;;;3
20240519;05;2024;7777382;1;1;01;15;1;82.350853328;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;;;;;;;;1;;;3
20240519;05;2024;7777383;1;1;01;15;1;56.614580902;15;2;1;4;1;5;1;1;1;3;1;1;1;1;1;1;1;10;1;3;3;;;;;700000;;1;;;;;;;;;;1
20240519;05;2024;7777384;1;1;01;15;1;117.72459131;15;1;1;2;1;2;1;1;1;3;1;1;7;6;1;1;1;1;1;3;4;;;;900000;;;;;;;;;;1;;;6
20240519;05;2024;7777385;1;1;01;15;1;193.6757349;15;1;1;2;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;5
20240519;05;2024;7777386;1;1;01;15;1;80.006445364;15;3;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;200000;;;;;;;;;1;;;1
20240519;05;2024;7777387;1;1;01;15;1;56.655866358;15;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;5;1;3;3;3;;;;;850000;;1;;;;;1;;;;;2
20240519;05;2024;7777388;1;1;01;15;1;55.425134981;15;2;1;4;1;4;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;650000;;;;;;;;1;;;DESPOSITO ELECTRONICO DE DINERO;1
20240519;05;2024;7777389;1;1;01;15;1;108.52144252;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;4
20240519;05;2024;7777390;1;1;01;15;1;139.32140648;15;1;1;4;1;2;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;98;800000;;;1;;;;;;;;;;2
20240519;05;2024;7777391;1;1;01;15;1;183.90595283;15;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;4
20240519;05;2024;7777392;1;1;01;15;1;73.398328128;15;2;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1
20240519;05;2024;7777393;1;1;01;15;1;162.43695561;15;1;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;3
20240519;05;2024;7777394;1;1;01;15;1;88.474513809;15;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;2000000;500000000;1500000;;;1;;;;1;1;;;;;3
20240519;05;2024;7777395;1;1;01;15;1;110.19582314;15;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240519;05;2024;7777396;1;1;01;15;1;123.16344196;15;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;600000;;;1;;;;;;;;;;6
20240519;05;2024;7777397;1;1;01;15;1;125.03717026;15;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;5
20240519;05;2024;7777398;1;1;01;15;1;78.989188587;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;700000;300000000;600000;;;1;;1;;1;;;;;;3
20240519;05;2024;7777399;1;1;01;15;1;90.695744974;15;2;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;150000000;850000;;;1;;1;;;;;;;;5
20240519;05;2024;7777400;1;1;01;15;1;50.993455966;15;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;98;500000;;;;;;;;;;1;;;2
20240519;05;2024;7777401;1;1;01;15;1;92.301934002;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;800000;;;1;;;;1;;;;;;5
20240519;05;2024;7777402;1;1;01;15;1;114.47289097;15;1;1;2;1;1;1;1;1;3;1;1;3;3;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;3
20240519;05;2024;7777403;1;1;01;15;1;110.76785491;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;600000;;;1;;;;;;;;;;5
20240519;05;2024;7777404;1;1;01;15;1;58.681388272;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;3
20240519;05;2024;7777405;1;1;01;15;1;46.89042228;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;580000;;1;;;;;;;;;;4
20240519;05;2024;7777406;1;1;01;15;1;36.191565839;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20240519;05;2024;7777407;1;1;01;15;1;43.264523727;15;2;1;4;1;2;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;4
20240519;05;2024;7777408;1;1;01;15;1;43.808951814;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;98;700000;;;;;;;;;;1;;;2
20240519;05;2024;7777409;1;1;01;15;1;82.618387139;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;1150000;99;850000;;;1;;1;;;;;;;;4
20240519;05;2024;7777410;1;1;01;15;1;126.62204614;15;1;1;4;1;3;1;1;1;7;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;;;;;1;;;;;;2
20240519;05;2024;7777411;1;1;01;15;1;122.50162042;15;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;250000;;1;;;;;;;;;;3
20240519;05;2024;7777412;1;1;01;15;1;135.65005398;15;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;4
20240519;05;2024;7777413;1;1;01;15;1;134.99736461;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;4
20240519;05;2024;7777414;1;1;01;15;1;74.115767996;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;470000;190000000;1000000;;;1;;1;;;1;;;;;3
20240519;05;2024;7777415;1;1;01;15;1;71.319107512;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240519;05;2024;7777416;1;1;01;15;1;50.993455966;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;98;500000;;;;;;;;;;1;;;2
20240519;05;2024;7777417;1;1;01;15;1;135.60240603;15;1;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;1;3;2;;3000000;99;3000000;;1;;;1;;;;;;;;4
20240519;05;2024;7777418;1;1;01;15;1;120.80622204;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;5
20240519;05;2024;7777419;1;1;01;15;1;25.178735538;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;700000;;;;;;;;;;1;;;2
20240519;05;2024;7777420;1;1;01;15;1;66.242307706;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;3
20240519;05;2024;7777421;1;1;01;15;1;112.47684992;15;2;1;4;1;4;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;600000000;800000;;;1;;;;;;;;;;3
20240519;05;2024;7777422;1;1;01;15;1;115.17134273;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;3
20240519;05;2024;7777423;1;1;01;15;1;67.254352711;15;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240519;05;2024;7777424;1;1;01;15;1;41.800715106;15;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;4;1;3;1;;;98;98;;;;;;;;;;1;;;1
20240519;05;2024;7777425;1;1;01;15;1;46.947237821;15;2;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;3
20240519;05;2024;7777426;1;1;01;15;1;48.496993108;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;250000;;;;;;;;;1;;;1
20240519;05;2024;7777427;1;1;01;15;1;72.498774232;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20240519;05;2024;7777428;1;1;01;15;1;162.92737474;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;4
20240519;05;2024;7777429;1;1;01;15;1;72.849644543;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20240519;05;2024;7777430;1;1;01;15;1;52.402341091;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;120000000;400000;;;1;;;;;;1;;;DESPOSITO ELECTRONICO DE DINERO;2
20240519;05;2024;7777431;1;1;01;15;1;111.20958807;15;1;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;200000;;1;;;;;;;;;;1
20240519;05;2024;7777432;1;1;01;15;1;100.83277935;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;2
20240519;05;2024;7777436;1;1;01;15;1;58.847558622;15;3;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;200000;;1;;;;;;;;;;1
20240519;05;2024;7777446;1;1;01;15;1;67.254352711;15;2;1;4;1;5;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;750000;;1;;;;;;;;;;1
20240519;05;2024;7777447;1;1;01;15;1;76.68342063;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1000000;;;1;1;;;;1;;;;;2
20240518;05;2024;7777452;1;1;01;17;1;340.30447847;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;700000;200000000;1100000;;;1;;1;;;;;;;;4
20240519;05;2024;7777453;1;1;01;17;1;147.92333352;17;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;200000000;98;;;1;;;;;;;;;;4
20240519;05;2024;7777454;1;1;01;17;1;266.19307716;17;1;1;2;1;1;1;1;1;2;1;1;5;4;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;9
20240519;05;2024;7777456;1;1;01;17;1;172.0515914;17;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;1
20240519;05;2024;7777457;1;1;01;17;1;194.66408627;17;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240519;05;2024;7777458;1;1;01;17;1;145.19652188;17;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;450000000;800000;;;1;;;;;;;;;;2
20240519;05;2024;7777459;1;1;01;17;1;286.35038204;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1150000;;1;;;;;;;;;;5
20240519;05;2024;7777460;1;1;01;17;1;172.0515914;17;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;1
20240519;05;2024;7777461;1;1;01;17;1;229.20098672;17;2;1;4;1;3;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;3
20240519;05;2024;7777462;1;1;01;17;1;146.63667036;17;1;1;4;1;3;1;1;1;2;1;2;4;2;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;3
20240519;05;2024;7777462;2;2;01;17;1;146.63667036;17;1;1;4;1;3;1;1;1;2;1;2;2;1;1;1;1;1;1;4;3;;;;;420000;;;;;;;;;1;;;2
20240519;05;2024;7777463;1;1;01;17;1;205.50572032;17;1;1;2;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;3;;;;;1250000;;1;;;;1;1;;;;;6
20240519;05;2024;7777464;1;1;01;17;1;165.93888215;17;1;1;3;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;99;400000;;;1;;;;;;;;;;2
20240519;05;2024;7777465;1;1;01;17;1;164.36406449;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;2
20240519;05;2024;7777466;1;1;01;17;1;195.49323993;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;800000;;;1;;;;;1;;;;;3
20240519;05;2024;7777467;1;1;01;17;1;158.28702453;17;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;220000000;700000;;;1;;;;;1;;;;;2
20240519;05;2024;7777468;1;1;01;17;1;166.20288272;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;2
20240519;05;2024;7777469;1;1;01;17;1;172.0515914;17;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;2;3;6;;;;800000;;;1;;;;;1;;;;;1
20240519;05;2024;7777470;1;1;01;17;1;156.36473252;17;1;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;6;;;;700000;;;1;;;;;;;;;;1
20240519;05;2024;7777471;1;1;01;17;1;132.96275907;17;2;1;2;1;3;1;1;1;2;1;1;5;3;1;1;1;1;1;3;2;;1400000;400000000;1000000;;;1;;1;;1;;;;;;4
20240519;05;2024;7777474;1;1;01;17;1;162.01772442;17;2;1;4;1;3;1;1;1;2;1;1;5;2;1;1;1;1;1;3;1;;;98;700000;;;1;;;;;;;;;;3
20240519;05;2024;7777475;1;1;01;17;1;210.45381438;17;2;1;2;1;3;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;450000;;1;;;;;1;;;;;3
20240519;05;2024;7777476;1;1;01;17;1;151.71215777;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;6;;;;600000;;;;;;;;;1;;;NEQUI;2
20240519;05;2024;7777477;1;1;01;17;1;166.02091452;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;6;;;;700000;;;;;;;;;;1;;;2
20240519;05;2024;7777479;1;1;01;17;1;90.364055888;17;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;;;;;;;;1;;;2
20240519;05;2024;7777480;1;1;01;17;1;151.71215777;17;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;2
20240519;05;2024;7777481;1;1;01;17;1;147.80717787;17;2;1;2;1;3;1;1;1;2;1;1;5;2;1;1;1;1;1;3;4;;;;1100000;;;1;;;;;;;;;;3
20240519;05;2024;7777482;1;1;01;17;1;194.66408627;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240519;05;2024;7777483;1;1;01;17;1;190.398889;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;4
20240519;05;2024;7777485;1;1;01;17;1;192.66065791;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240519;05;2024;7777487;1;1;01;17;1;103.8395763;17;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;99;700000;;;1;;;;;;;;;;3
20240519;05;2024;7777488;1;1;01;17;1;194.66408627;17;2;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;1
20240519;05;2024;7777489;1;1;01;17;1;159.91113045;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;2
20240519;05;2024;7777491;1;1;01;17;1;136.9017918;17;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;700000;;;1;;;;1;;;;;;3
20240519;05;2024;7777492;1;1;01;17;1;102.14953299;17;2;1;4;1;3;1;1;1;1;1;1;3;1;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;2
20240519;05;2024;7777493;1;1;01;17;1;160.9667787;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;4
