PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240624;06;2024;7806701;2;2;01;52;1;110.41018307;52;1;1;4;1;3;2;1;1;3;1;3;2;1;1;2;1;1;6;;3;;;;;250000;;;;;;;;;1;;;1
20240624;06;2024;7806701;3;3;01;52;1;110.41018307;52;1;1;4;1;3;2;1;1;3;1;3;2;1;1;2;1;1;1;4;3;;;;;252000;;;;;;;;;1;;;1
20240624;06;2024;7806702;1;1;01;52;1;162.54456848;52;1;1;4;1;2;2;1;1;3;1;1;5;1;1;1;1;1;1;4;1;;;350000000;1200000;;;1;;;;;;;;;;2
20240624;06;2024;7806703;1;1;01;52;1;127.04816955;52;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;400000;;1;;;;1;;;;;;1
20240624;06;2024;7806704;1;1;01;52;1;127.04816955;52;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;3;;;;;460000;;;;;;;;;1;;;1
20240624;06;2024;7806705;1;1;01;52;1;136.88362153;52;2;1;4;1;2;2;1;1;3;1;1;4;1;1;1;1;1;1;4;3;;;;;600000;;;;;;;;;1;;;1
20240624;06;2024;7806706;1;1;01;52;1;224.0143889;52;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;3
20240624;06;2024;7806707;1;1;01;52;1;196.05101055;52;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;480000;;1;1;;;;;;;;;4
20240624;06;2024;7806708;1;1;01;52;1;137.28080351;52;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240624;06;2024;7806709;1;1;01;52;1;205.92120526;52;3;1;4;1;3;2;1;1;3;1;1;1;1;1;2;1;1;6;;3;;;;;200000;;;;;;;;;1;;;1
20240624;06;2024;7806710;1;1;01;52;1;173.24750393;52;2;1;4;1;2;2;1;1;3;1;1;2;1;1;2;1;1;1;4;3;;;;;340000;;1;;;;;;;;;;1
20240624;06;2024;7806711;1;1;01;52;1;99.688496026;52;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;90000000;400000;;;1;;;;;;;;;;3
20240624;06;2024;7806712;1;1;01;52;1;134.47365856;52;2;1;4;1;1;2;1;1;3;1;1;3;1;1;1;1;1;3;4;2;;270000;150000000;450000;;;1;;1;;;;;;;;2
20240624;06;2024;7806713;1;1;01;52;1;151.38539905;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;350000;;1;;;;;;;;;;3
20240624;06;2024;7806714;1;1;01;52;1;123.4476859;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;2;;220000;50000000;500000;;;1;;1;;1;;;;;;3
20240624;06;2024;7806715;1;1;01;52;1;148.1534182;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;3
20240624;06;2024;7806716;1;1;01;52;1;115.29621418;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;3;4;2;;320000;100000000;400000;;;1;;1;;;;;;;;4
20240624;06;2024;7806717;1;1;01;52;1;103.31737994;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;2;;280000;80000000;450000;;;1;;1;;;;;;;;2
20240624;06;2024;7806718;1;1;01;52;1;121.50641049;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;150000;;1;;;;;;;;;;3
20240624;06;2024;7806719;1;1;01;52;1;188.12187511;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;2;;266000;100000000;300000;;;;;1;;;;;;;;4
20240624;06;2024;7806720;1;1;01;52;1;103.31737994;52;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;3;4;2;;200000;100000000;400000;;;;;1;;;;;;;;2
20240624;06;2024;7806721;1;1;01;52;1;123.55272316;52;2;1;3;1;1;2;1;1;3;1;1;3;1;1;1;1;1;3;4;3;;;;;400000;;1;;;;;;;;;;1
20240624;06;2024;7806722;1;1;01;52;1;187.20109569;52;2;1;4;1;2;2;1;1;3;1;1;4;1;1;1;1;1;1;4;1;;;140000000;600000;;;1;;;;1;;;;;;1
20240624;06;2024;7806723;1;1;01;52;1;235.78433806;52;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;4;1;;;70000000;400000;;;;;;1;;;;;;;4
20240624;06;2024;7806724;1;1;01;52;1;167.13077456;52;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;105000000;600000;;;1;;;;;;;;;;1
20240624;06;2024;7806725;1;1;01;52;1;99.74325793;52;1;1;4;1;3;2;1;1;3;1;1;4;2;1;1;1;1;1;4;1;;;200000000;650000;;;1;;;;;;;;;;2
20240624;06;2024;7806726;1;1;01;52;1;119.10765895;52;2;1;2;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;;1;;1
20240624;06;2024;7806727;1;1;01;52;1;176.353837;52;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;3;4;3;;;;;500000;;;;;;;;;1;;;3
20240624;06;2024;7806728;1;1;01;52;1;156.73940532;52;1;1;4;1;2;2;1;1;3;1;1;12;1;1;1;1;1;1;4;4;;;;2000000;;;1;;;;;;;;;;2
20240624;06;2024;7806729;1;1;01;52;1;176.50389023;52;3;1;4;1;2;2;1;1;3;1;1;1;1;1;1;1;1;2;4;3;;;;;250000;1;;;;;;;;;;;1
20240624;06;2024;7806730;1;1;01;52;1;131.25509309;52;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;7;ANTICRES;;;600000;;1;1;;;;1;;;;;;2
20240624;06;2024;7806731;1;1;01;52;1;320.29765459;52;3;1;4;1;2;2;1;1;3;1;1;2;2;1;2;1;1;1;4;3;;;;;270000;;;;;;;;;1;;;4
20240624;06;2024;7806732;1;1;01;52;1;192.10522651;52;2;1;4;1;2;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;450000;;1;;;;;;;;;;2
20240624;06;2024;7806733;1;1;01;52;1;103.94850236;52;2;1;4;1;3;2;1;1;3;1;1;3;1;1;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;1
20240624;06;2024;7806734;1;1;01;52;1;109.39468881;52;1;1;4;1;3;2;1;1;3;1;1;4;1;1;1;1;1;1;4;1;;;98;1500000;;;1;;;;;;;;;;1
20240624;06;2024;7806735;1;1;01;52;1;149.41517618;52;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;500000;;1;;;;1;;;;;;2
20240624;06;2024;7806736;1;1;01;52;1;103.31737994;52;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;530000;98;500000;;;;;1;;;;;;;;2
20240624;06;2024;7806737;1;1;01;52;1;120.33415769;52;2;1;4;1;3;2;1;1;3;1;1;4;1;1;1;1;1;1;4;4;;;;500000;;;;;;;;;;1;;;1
20240624;06;2024;7806738;1;1;01;52;1;117.84868981;52;3;1;2;1;1;2;1;1;3;1;1;1;1;1;2;1;1;2;4;3;;;;;200000;;1;;;;;;;;;;1
20240624;06;2024;7806739;1;1;01;52;1;145.19790805;52;2;1;2;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;4;1;;;70000000;300000;;1;;;;;;;;;;;1
20240624;06;2024;7806740;1;1;01;54;1;237.8420894;54;1;1;4;1;2;2;1;1;2;1;1;4;2;1;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;2
20240624;06;2024;7806741;1;1;01;54;1;124.56972216;54;1;1;2;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;1;;;;;;;;;;5
20240624;06;2024;7806742;1;1;01;54;1;303.15984747;54;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;65000000;500000;;;1;;;;;;;;;;5
20240624;06;2024;7806743;1;1;01;54;1;166.1474988;54;1;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;;;;;;;;1;;;3
20240624;06;2024;7806744;1;1;01;54;1;437.53405683;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;5;;;;400000;;;;;;;;;;1;;;3
20240624;06;2024;7806745;1;1;01;54;1;422.36699462;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;90000000;500000;;;;;;;;;;1;;;3
20240624;06;2024;7806746;1;1;01;54;1;441.61097855;54;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;450000;;1;;;;1;;;;;;4
20240624;06;2024;7806747;1;1;01;54;1;448.75882254;54;1;1;4;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;1
20240624;06;2024;7806748;1;1;01;54;1;507.67132159;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;2;1;1;3;3;3;;;;;200000;;;;;;;;;1;;;3
20240624;06;2024;7806749;1;1;01;54;1;527.96090504;54;4;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;4;4;;;;150000;;;;;;;;;;1;;;1
20240624;06;2024;7806750;1;1;01;54;1;255.54506521;54;1;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;1;;;3
20240624;06;2024;7806751;1;1;01;54;1;443.1318189;54;1;1;2;1;2;1;1;1;3;1;1;3;3;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;3
20240624;06;2024;7806752;1;1;01;54;1;440.00837284;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;3
20240624;06;2024;7806753;1;1;01;54;1;493.27723837;54;1;1;2;1;2;2;1;1;2;1;1;4;2;1;1;1;1;1;4;3;;;;;300000;;1;;;;;;;;;;4
20240624;06;2024;7806754;1;1;01;54;1;425.68416105;54;1;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;1;;;;;;;;;;3
20240624;06;2024;7806755;1;1;01;54;1;407.28338557;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;2
20240624;06;2024;7806756;1;1;01;54;1;443.50221669;54;2;1;2;1;2;2;1;1;3;1;1;2;2;1;1;1;1;6;;3;;;;;250000;;1;;;;;;;;;;4
20240624;06;2024;7806757;1;1;01;54;1;464.63880585;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
20240624;06;2024;7806758;1;1;01;54;1;501.15270143;54;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;5;;;;600000;;;1;;;;;;;;;;6
20240624;06;2024;7806759;1;1;01;54;1;325.68967327;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;1;;;;;;2
20240624;06;2024;7806760;1;1;01;54;1;398.77536915;54;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;4;3;5;;;;350000;;;;;;;;;;1;;;1
20240624;06;2024;7806761;1;1;01;54;1;564.44402204;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;;;1;;;;;;;;4
20240624;06;2024;7806762;1;1;01;54;1;431.65152913;54;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240624;06;2024;7806763;1;1;01;54;1;531.0879571;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;3
20240624;06;2024;7806764;1;1;01;54;1;407.28412674;54;1;1;2;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;4;5;;;;350000;;;;;;;;;;1;;;1
20240624;06;2024;7806765;1;1;01;54;1;705.03592993;54;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;7
20240624;06;2024;7806766;1;1;01;54;1;457.28916951;54;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;;;;;;;;1;;;4
20240624;06;2024;7806767;1;1;01;54;1;483.80916174;54;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;3;3;3;;;;;530000;;1;;;;;;;;;;4
20240624;06;2024;7806768;1;1;01;54;1;497.12745543;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;4
20240624;06;2024;7806769;1;1;01;54;1;388.21197345;54;2;1;4;1;1;2;1;1;3;1;1;4;2;1;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;2
20240624;06;2024;7806770;1;1;01;54;1;435.42824557;54;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;30000000;500000;;;;;;;;;;1;;;4
20240624;06;2024;7806771;1;1;01;54;1;543.91453715;54;3;1;4;1;2;2;1;1;3;1;1;1;1;1;2;1;1;2;4;3;;;;;280000;;;;;;;;;1;;;2
20240624;06;2024;7806772;1;1;01;54;1;456.26912638;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;98;98;;;;;;;;;;1;;;7
20240624;06;2024;7806773;1;1;01;54;1;331.06781741;54;2;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;800000;;1;;;;;;;;;;3
20240624;06;2024;7806774;1;1;01;54;1;409.22943877;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;800000;;;1;;;;;;;;;;2
20240624;06;2024;7806775;1;1;01;54;1;310.80242985;54;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;3
20240624;06;2024;7806776;1;1;01;54;1;294.11311418;54;2;1;4;1;1;2;1;1;3;1;1;2;1;1;1;1;1;3;4;3;;;;;350000;;1;;;;;;;;;;2
20240624;06;2024;7806777;1;1;01;54;1;298.15542975;54;1;1;2;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;4
20240624;06;2024;7806778;1;1;01;54;1;703.15706894;54;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;5
20240624;06;2024;7806779;1;1;01;54;1;358.89783223;54;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;400000;;1;;;;;;;;;;1
20240624;06;2024;7806780;1;1;01;54;1;271.75120549;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;4
20240624;06;2024;7806781;1;1;01;54;1;345.95812423;54;1;1;4;1;2;1;1;1;3;1;1;3;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;5
20240624;06;2024;7806782;1;1;01;54;1;327.97097272;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;40000000;400000;;;1;;;;;1;;;;;4
20240624;06;2024;7806784;1;1;01;54;1;661.84782476;54;2;1;4;1;3;2;1;1;3;1;1;5;4;1;1;1;1;1;4;3;;;;;500000;;;;;;;;;1;;;10
20240624;06;2024;7806785;1;1;01;54;1;311.79385811;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;100000000;500000;;;;;;;;;;1;;;2
20240624;06;2024;7806786;1;1;01;54;1;352.3804463;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;4
20240624;06;2024;7806787;1;1;01;54;1;273.44596742;54;1;1;4;1;2;2;1;1;3;1;1;3;1;1;1;1;1;3;4;4;;;;500000;;;;;;;;;;1;;;1
20240624;06;2024;7806788;1;1;01;54;1;272.34160256;54;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;;;;;1
20240624;06;2024;7806789;1;1;01;54;1;384.06822299;54;1;1;2;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;1;;;;;;;;;;6
20240624;06;2024;7806790;1;1;01;54;1;653.2704802;54;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;3
20240624;06;2024;7806791;1;1;01;54;1;268.85157875;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;400000;;;1;;;;;;;;;;2
20240624;06;2024;7806792;1;1;01;54;1;277.68754332;54;1;1;4;1;4;2;1;1;3;1;1;3;1;1;1;1;1;1;4;1;;;250000000;1200000;;1;1;;;;1;1;;;;;2
20240624;06;2024;7806793;1;1;01;54;1;401.46452596;54;1;1;4;1;4;2;1;1;3;1;1;4;2;1;1;1;1;3;4;3;;;;;1000000;;1;;;;1;;;;;;4
20240624;06;2024;7806794;1;1;01;54;1;723.29663552;54;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;620000;120000000;800000;;;1;;1;;;1;;;;;3
20240624;06;2024;7806795;1;1;01;54;1;296.55292623;54;2;1;4;1;3;2;1;1;3;1;1;3;2;1;1;1;1;3;4;4;;;;400000;;;;;;;;;;1;;;2
20240624;06;2024;7806796;1;1;01;54;1;412.03463648;54;2;1;4;1;3;2;1;1;3;1;1;4;3;1;1;1;1;3;4;2;;575000;130000000;700000;;;1;;1;;;;;;;;5
20240624;06;2024;7806797;1;1;01;54;1;447.73913586;54;2;1;4;1;3;2;1;1;3;1;1;4;1;1;1;1;1;3;4;3;;;;;1000000;;1;;;;;;;;;;2
20240624;06;2024;7806798;1;1;01;54;1;364.87213804;54;2;1;4;1;3;2;1;1;3;1;1;4;2;1;1;1;1;3;4;3;;;;;750000;;1;;;;;;;;;;3
20240624;06;2024;7806799;1;1;01;54;1;1483.7866111;54;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;130000000;800000;;;1;;;;;1;;;;;3
20240624;06;2024;7806800;1;1;01;54;1;326.8035975;54;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;3
20240624;06;2024;7806801;1;1;01;54;1;304.41119771;54;1;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;150000000;900000;;;1;;;;;1;;;;;2
20240624;06;2024;7806802;1;1;01;54;1;407.28338557;54;1;1;4;1;1;1;1;1;3;1;1;2;2;1;1;1;1;1;3;1;;;50000000;300000;;;;;;;;;;1;;;2
20240624;06;2024;7806803;1;1;01;54;1;291.72978026;54;1;1;2;1;1;2;1;1;3;1;1;3;3;1;1;1;1;1;4;1;;;40000000;300000;;;;;;;;;;1;;;4
20240624;06;2024;7806804;1;1;01;54;1;334.59710354;54;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;3
20240624;06;2024;7806805;1;1;01;54;1;723.29663552;54;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;1;;1;;;1;;;;;2
20240624;06;2024;7806806;1;1;01;54;1;304.41119771;54;1;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;1;;;;;2
20240624;06;2024;7806807;1;1;01;54;1;329.21517049;54;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;1;;;45000000;400000;;;;;;;;;;1;;;2
20240624;06;2024;7806808;1;1;01;54;1;424.94176805;54;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;80000000;450000;;;;;;;1;;;;;;4
20240624;06;2024;7806809;1;1;01;54;1;894.54570501;54;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;3;3;3;;;;;800000;;1;;;;;;;;;;3
20240624;06;2024;7806810;1;1;01;54;1;363.9497817;54;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;98;400000;;;;;;;;;;1;;;2
20240624;06;2024;7806811;1;1;01;54;1;271.51670902;54;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;2
20240624;06;2024;7806812;1;1;01;54;1;367.95003998;54;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;450000;;;;;;;;;1;;;3
20240624;06;2024;7806813;1;1;01;54;1;259.11796005;54;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;3;3;1;;;200000000;800000;;;1;;;;;;;;;;3
20240624;06;2024;7806814;1;1;01;54;1;218.75677393;54;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;2;;1300000;120000000;400000;;;1;;1;;;;;;;;1
20240624;06;2024;7806815;1;1;01;54;1;311.79385811;54;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;2
20240624;06;2024;7806816;1;1;01;54;1;261.07375868;54;2;1;2;1;2;2;1;1;3;1;1;1;1;1;1;1;1;3;4;3;;;;;300000;;;;;;;;;1;;;2
20240624;06;2024;7806817;1;1;01;54;1;235.04598259;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;150000000;500000;;;1;;;;;;;;;;3
20240624;06;2024;7806818;1;1;01;54;1;351.95650386;54;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;2
20240624;06;2024;7806819;1;1;01;54;1;189.79387279;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;1200000;;;1;;;;;;;;;;2
20240624;06;2024;7806820;1;1;01;54;1;262.89225187;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;3;3;3;;;;;400000;;1;;;;;;;;;;5
20240624;06;2024;7806821;1;1;01;54;1;278.95955096;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;450000;;1;;;;;;;;;;3
20240624;06;2024;7806822;1;1;01;54;1;284.60692936;54;2;1;4;1;2;1;1;1;3;1;1;3;3;1;1;1;1;1;4;3;;;;;800000;;1;;;;;;;;;;4
20240624;06;2024;7806823;1;1;01;54;1;351.95650386;54;2;1;4;1;2;2;1;1;3;1;1;3;1;1;1;1;1;3;4;3;;;;;400000;;;;;;;;;1;;;2
20240624;06;2024;7806824;1;1;01;54;1;189.79387279;54;1;1;4;1;2;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;200000000;600000;;;1;;;;;;;;;;2
20240624;06;2024;7806825;1;1;01;54;1;263.60617285;54;2;1;4;1;2;2;1;1;3;1;1;2;1;1;1;1;1;3;4;3;;;;;450000;;1;;;;;;;;;;3
20240624;06;2024;7806826;1;1;01;54;1;261.07375868;54;1;1;2;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;2
20240624;06;2024;7806827;1;1;01;54;1;233.51816835;54;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;3;3;3;;;;;730000;;1;;;;;;;;;;3
20240624;06;2024;7806828;1;1;01;54;1;372.16089365;54;2;1;2;1;2;1;1;1;3;1;1;1;1;1;2;1;1;3;3;3;;;;;370000;;;;;;;;;1;;;4
20240624;06;2024;7806829;1;1;01;54;1;373.61466302;54;1;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;3;4;3;;;;;450000;;1;;;;;;;;;;4
20240624;06;2024;7806830;1;1;01;54;1;591.43316426;54;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;5
20240624;06;2024;7806831;1;1;01;54;1;621.96239263;54;1;1;4;1;2;2;1;1;3;1;1;4;2;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;1;;;4
20240624;06;2024;7806832;1;1;01;54;1;489.13466476;54;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1000000;;;;;;;;;1;;;7
20240624;06;2024;7806833;1;1;01;54;1;564.44402204;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;500000;;;1;;;;;;;;;;4
20240624;06;2024;7806834;1;1;01;54;1;564.44402204;54;2;1;4;1;2;2;1;1;3;1;1;3;1;1;1;1;1;3;4;3;;;;;650000;;1;;;;;;;;;;4
20240624;06;2024;7806835;1;1;01;54;1;443.16024267;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;;;;;;;;1;;;2
20240624;06;2024;7806836;1;1;01;54;1;448.75882254;54;1;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;710000;;1;;;;;;;;;;1
20240624;06;2024;7806837;1;1;01;54;1;440.00837284;54;2;1;4;1;2;2;1;1;3;1;1;4;2;1;1;1;1;3;4;3;;;;;600000;;1;;;;;;;;;;3
20240624;06;2024;7806838;1;1;01;54;1;496.07009522;54;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;3
20240624;06;2024;7806839;1;1;01;54;1;436.88132078;54;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;780000;;1;;;;;;;;;;1
20240624;06;2024;7806840;1;1;01;54;1;333.23186092;54;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;900000;;;;;;;;;1;;;2
20240624;06;2024;7806841;1;1;01;54;1;381.27086375;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;300000;;1;;;;;;;;;;3
20240624;06;2024;7806842;1;1;01;54;1;527.96090504;54;1;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;3;3;3;;;;;700000;;1;;;;;;;;;;1
20240624;06;2024;7806843;1;1;01;54;1;401.46452596;54;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;4
20240624;06;2024;7806844;1;1;01;54;1;254.88757349;54;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240623;06;2024;7806845;1;1;01;63;1;128.29948473;63;1;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;4
20240623;06;2024;7806846;1;1;01;63;1;161.61074957;63;1;1;4;1;2;1;1;1;3;1;1;7;6;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;9
20240623;06;2024;7806847;1;1;01;63;1;111.02833026;63;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;60000000;700000;;;1;;;;;;;;;;2
